anno,Provincia,comune,mese,Tipologia,Stelle,numero_strutture,letti,camere
2019,ProvinciadiSassari,VALLEDORIA,7,Albergo,3Stelle,4,162,77
2019,ProvinciadiSassari,VALLEDORIA,7,Albergo,4Stelle,1,131,NULL
2019,ProvinciadiSassari,VILLANOVAMONTELEONE,7,Albergo,2Stelle,1,24,11
2019,ProvinciadiSassari,ITTIREDDU,7,Albergodiffuso,NULL,1,9,6
2019,ProvinciadiSassari,OLBIA,7,Albergodiffuso,3Stelle,1,23,9
2019,ProvinciadiSassari,OLBIA,7,Albergodiffuso,4Stelle,1,14,NULL
2019,ProvinciadiSassari,ALGHERO,7,Albergoresidenziale,2Stelle,1,275,66
2019,ProvinciadiSassari,ALGHERO,7,Albergoresidenziale,3Stelle,3,411,116
2019,ProvinciadiSassari,ALGHERO,7,Albergoresidenziale,4Stelle,1,42,25
2019,ProvinciadiSassari,ARZACHENA,7,Albergoresidenziale,3Stelle,1,134,43
2019,ProvinciadiSassari,ARZACHENA,7,Albergoresidenziale,4Stelle,6,1242,158
2019,ProvinciadiSassari,BUDONI,7,Albergoresidenziale,3Stelle,3,407,88
2019,ProvinciadiSassari,BUDONI,7,Albergoresidenziale,4Stelle,1,36,0
2019,ProvinciadiSassari,CASTELSARDO,7,Albergoresidenziale,3Stelle,2,170,52
2019,ProvinciadiSassari,GOLFOARANCI,7,Albergoresidenziale,3Stelle,1,432,0
2019,ProvinciadiSassari,LAMADDALENA,7,Albergoresidenziale,2Stelle,1,50,18
2019,ProvinciadiSassari,LAMADDALENA,7,Albergoresidenziale,3Stelle,1,58,0
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Albergoresidenziale,3Stelle,2,184,37
2019,ProvinciadiSassari,OLBIA,7,Albergoresidenziale,3Stelle,4,903,0
2019,ProvinciadiSassari,PALAU,7,Albergoresidenziale,3Stelle,2,304,36
2019,ProvinciadiSassari,PORTOTORRES,7,Albergoresidenziale,3Stelle,1,35,12
2019,ProvinciadiSassari,SANTEODORO,7,Albergoresidenziale,3Stelle,2,929,0
2019,ProvinciadiSassari,SANTEODORO,7,Albergoresidenziale,4Stelle,2,314,979
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Albergoresidenziale,4Stelle,1,216,0
2019,ProvinciadiSassari,STINTINO,7,Albergoresidenziale,3Stelle,3,2920,625
2019,ProvinciadiSassari,VALLEDORIA,7,Albergoresidenziale,3Stelle,3,621,262
2019,ProvinciadiSassari,VIDDALBA,7,Albergoresidenziale,3Stelle,1,103,24
2019,ProvinciadiSassari,AGGIUS,7,Alloggiprivati,NULL,2,10,5
2019,ProvinciadiSassari,AGLIENTU,7,Alloggiprivati,NULL,21,127,44
2019,ProvinciadiSassari,ALÀDEISARDI,7,Alloggiprivati,NULL,1,4,NULL
2019,ProvinciadiSassari,ALGHERO,7,Alloggiprivati,NULL,578,2750,164
2019,ProvinciadiSassari,ANELA,7,Alloggiprivati,NULL,1,4,NULL
2019,ProvinciadiSassari,ARZACHENA,7,Alloggiprivati,NULL,182,838,264
2019,ProvinciadiSassari,BADESI,7,Alloggiprivati,NULL,23,92,28
2019,ProvinciadiSassari,BERCHIDDA,7,Alloggiprivati,NULL,1,7,NULL
2019,ProvinciadiSassari,BONNANARO,7,Alloggiprivati,NULL,1,8,4
2019,ProvinciadiSassari,BONO,7,Alloggiprivati,NULL,1,6,NULL
2019,ProvinciadiSassari,BONORVA,7,Alloggiprivati,NULL,1,8,4
2019,ProvinciadiSassari,BUDONI,7,Alloggiprivati,NULL,63,361,118
2019,ProvinciadiSassari,CALANGIANUS,7,Alloggiprivati,NULL,3,14,2
2019,ProvinciadiSassari,CASTELSARDO,7,Alloggiprivati,NULL,72,340,28
2019,ProvinciadiSassari,CODRONGIANOS,7,Alloggiprivati,NULL,1,4,2
2019,ProvinciadiSassari,GOLFOARANCI,7,Alloggiprivati,NULL,70,358,112
2019,ProvinciadiSassari,LAMADDALENA,7,Alloggiprivati,NULL,135,637,191
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Alloggiprivati,NULL,38,221,87
2019,ProvinciadiSassari,LUOGOSANTO,7,Alloggiprivati,NULL,4,20,11
2019,ProvinciadiSassari,MARTIS,7,Alloggiprivati,NULL,2,18,5
2019,ProvinciadiSassari,OLBIA,7,Alloggiprivati,NULL,492,3167,560
2019,ProvinciadiSassari,OLMEDO,7,Alloggiprivati,NULL,10,46,9
2019,ProvinciadiSassari,OSCHIRI,7,Alloggiprivati,NULL,2,4,NULL
2019,ProvinciadiSassari,OSILO,7,Alloggiprivati,NULL,1,5,NULL
2019,ProvinciadiSassari,OZIERI,7,Alloggiprivati,NULL,1,4,NULL
2019,ProvinciadiSassari,PADRIA,7,Alloggiprivati,NULL,1,6,NULL
2019,ProvinciadiSassari,PALAU,7,Alloggiprivati,NULL,88,422,143
2019,ProvinciadiSassari,PERFUGAS,7,Alloggiprivati,NULL,3,15,2
2019,ProvinciadiSassari,PORTOTORRES,7,Alloggiprivati,NULL,25,124,17
2019,ProvinciadiSassari,POZZOMAGGIORE,7,Alloggiprivati,NULL,1,5,NULL
2019,ProvinciadiSassari,PUTIFIGARI,7,Alloggiprivati,NULL,3,14,NULL
2019,ProvinciadiSassari,SANTEODORO,7,Alloggiprivati,NULL,126,780,218
2019,ProvinciadiSassari,SANTAMARIACOGHINAS,7,Alloggiprivati,NULL,1,8,4
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Alloggiprivati,NULL,315,1476,428
2019,ProvinciadiSassari,SANT'ANTONIODIGALLURA,7,Alloggiprivati,NULL,3,15,6
2019,ProvinciadiSassari,SASSARI,7,Alloggiprivati,NULL,58,277,33
2019,ProvinciadiSassari,SEDINI,7,Alloggiprivati,NULL,3,14,NULL
2019,ProvinciadiSassari,SENNORI,7,Alloggiprivati,NULL,7,35,3
2019,ProvinciadiSassari,SORSO,7,Alloggiprivati,NULL,25,137,23
2019,ProvinciadiSassari,STINTINO,7,Alloggiprivati,NULL,107,518,34
2019,ProvinciadiSassari,TELTI,7,Alloggiprivati,NULL,5,19,6
2019,ProvinciadiSassari,TEMPIOPAUSANIA,7,Alloggiprivati,NULL,12,56,7
2019,ProvinciadiSassari,TERGU,7,Alloggiprivati,NULL,2,16,1
2019,ProvinciadiSassari,TISSI,7,Alloggiprivati,NULL,2,6,1
2019,ProvinciadiSassari,TRINITÀD'AGULTUEVIGNOLA,7,Alloggiprivati,NULL,27,143,50
2019,ProvinciadiSassari,VALLEDORIA,7,Alloggiprivati,NULL,39,187,11
2019,ProvinciadiSassari,VIDDALBA,7,Alloggiprivati,NULL,6,30,4
2019,ProvinciadiSassari,VILLANOVAMONTELEONE,7,Alloggiprivati,NULL,5,26,4
2019,ProvinciadiSassari,AGGIUS,7,Bedandbreakfast,NULL,8,41,20
2019,ProvinciadiSassari,AGLIENTU,7,Bedandbreakfast,NULL,2,11,6
2019,ProvinciadiSassari,ALGHERO,7,Bedandbreakfast,NULL,274,1126,550
2019,ProvinciadiSassari,ALGHERO,7,Bedandbreakfast,1Stella,9,37,18
2019,ProvinciadiSassari,ALGHERO,7,Bedandbreakfast,2Stelle,10,45,20
2019,ProvinciadiSassari,ALGHERO,7,Bedandbreakfast,3Stelle,25,122,58
2019,ProvinciadiSassari,ARDARA,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiSassari,ARDARA,7,Bedandbreakfast,2Stelle,1,4,3
2019,ProvinciadiSassari,ARZACHENA,7,Bedandbreakfast,NULL,31,160,83
2019,ProvinciadiSassari,ARZACHENA,7,Bedandbreakfast,1Stella,1,4,2
2019,ProvinciadiSassari,ARZACHENA,7,Bedandbreakfast,3Stelle,2,13,6
2019,ProvinciadiSassari,BADESI,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiSassari,BANARI,7,Bedandbreakfast,NULL,3,16,5
2019,ProvinciadiSassari,BENETUTTI,7,Bedandbreakfast,NULL,2,11,6
2019,ProvinciadiSassari,BENETUTTI,7,Bedandbreakfast,2Stelle,1,6,3
2019,ProvinciadiSassari,BERCHIDDA,7,Bedandbreakfast,NULL,3,14,4
2019,ProvinciadiSassari,BESSUDE,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiSassari,BONNANARO,7,Bedandbreakfast,NULL,4,19,12
2019,ProvinciadiSassari,BONO,7,Bedandbreakfast,NULL,2,11,6
2019,ProvinciadiSassari,BONO,7,Bedandbreakfast,3Stelle,3,19,8
2019,ProvinciadiSassari,BONORVA,7,Bedandbreakfast,NULL,7,36,20
2019,ProvinciadiSassari,BORTIGIADAS,7,Bedandbreakfast,NULL,1,4,0
2019,ProvinciadiSassari,BOTTIDDA,7,Bedandbreakfast,NULL,1,6,4
2019,ProvinciadiSassari,BUDDUSÒ,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiSassari,BUDONI,7,Bedandbreakfast,NULL,11,37,20
2019,ProvinciadiSassari,BUDONI,7,Bedandbreakfast,2Stelle,1,4,2
2019,ProvinciadiSassari,CALANGIANUS,7,Bedandbreakfast,NULL,3,8,2
2019,ProvinciadiSassari,CASTELSARDO,7,Bedandbreakfast,NULL,38,202,97
2019,ProvinciadiSassari,CASTELSARDO,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiSassari,CASTELSARDO,7,Bedandbreakfast,2Stelle,4,21,8
2019,ProvinciadiSassari,CASTELSARDO,7,Bedandbreakfast,3Stelle,3,16,8
2019,ProvinciadiSassari,CHEREMULE,7,Bedandbreakfast,NULL,2,12,5
2019,ProvinciadiSassari,CHIARAMONTI,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiSassari,COSSOINE,7,Bedandbreakfast,NULL,1,5,3
2019,ProvinciadiSassari,COSSOINE,7,Bedandbreakfast,2Stelle,2,9,5
2019,ProvinciadiSassari,ERULA,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiSassari,ERULA,7,Bedandbreakfast,1Stella,1,5,2
2019,ProvinciadiSassari,GIAVE,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiSassari,GOLFOARANCI,7,Bedandbreakfast,NULL,5,28,13
2019,ProvinciadiSassari,ITTIRI,7,Bedandbreakfast,NULL,7,27,15
2019,ProvinciadiSassari,LAMADDALENA,7,Bedandbreakfast,NULL,44,201,125
2019,ProvinciadiSassari,LAMADDALENA,7,Bedandbreakfast,3Stelle,1,7,3
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Bedandbreakfast,NULL,19,83,36
2019,ProvinciadiSassari,LUOGOSANTO,7,Bedandbreakfast,NULL,4,21,6
2019,ProvinciadiSassari,LURAS,7,Bedandbreakfast,NULL,2,8,7
2019,ProvinciadiSassari,MARA,7,Bedandbreakfast,NULL,2,12,6
2019,ProvinciadiSassari,MARTIS,7,Bedandbreakfast,NULL,2,11,5
2019,ProvinciadiSassari,MONTELEONEROCCADORIA,7,Bedandbreakfast,NULL,3,14,8
2019,ProvinciadiSassari,MONTELEONEROCCADORIA,7,Bedandbreakfast,3Stelle,1,9,2
2019,ProvinciadiSassari,MONTI,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiSassari,MUROS,7,Bedandbreakfast,NULL,1,4,3
2019,ProvinciadiSassari,NUGHEDUSANNICOLO,7,Bedandbreakfast,NULL,2,10,5
2019,ProvinciadiSassari,NULVI,7,Bedandbreakfast,NULL,2,11,6
2019,ProvinciadiSassari,OLBIA,7,Bedandbreakfast,NULL,104,468,179
2019,ProvinciadiSassari,OLBIA,7,Bedandbreakfast,1Stella,4,21,7
2019,ProvinciadiSassari,OLBIA,7,Bedandbreakfast,2Stelle,3,17,7
2019,ProvinciadiSassari,OLBIA,7,Bedandbreakfast,3Stelle,3,15,5
2019,ProvinciadiSassari,OLMEDO,7,Bedandbreakfast,NULL,26,109,60
2019,ProvinciadiSassari,OSCHIRI,7,Bedandbreakfast,NULL,2,12,3
2019,ProvinciadiSassari,OSILO,7,Bedandbreakfast,NULL,4,27,7
2019,ProvinciadiSassari,OSSI,7,Bedandbreakfast,NULL,3,11,6
2019,ProvinciadiSassari,OZIERI,7,Bedandbreakfast,NULL,7,25,14
2019,ProvinciadiSassari,PADRU,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiSassari,PALAU,7,Bedandbreakfast,NULL,24,109,30
2019,ProvinciadiSassari,PERFUGAS,7,Bedandbreakfast,NULL,3,16,8
2019,ProvinciadiSassari,PERFUGAS,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiSassari,PLOAGHE,7,Bedandbreakfast,NULL,3,16,7
2019,ProvinciadiSassari,PLOAGHE,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiSassari,PORTOTORRES,7,Bedandbreakfast,NULL,28,121,59
2019,ProvinciadiSassari,POZZOMAGGIORE,7,Bedandbreakfast,NULL,4,21,11
2019,ProvinciadiSassari,POZZOMAGGIORE,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiSassari,SANTEODORO,7,Bedandbreakfast,NULL,46,235,45
2019,ProvinciadiSassari,SANTEODORO,7,Bedandbreakfast,1Stella,1,5,1
2019,ProvinciadiSassari,SANTEODORO,7,Bedandbreakfast,2Stelle,2,6,3
2019,ProvinciadiSassari,SANTEODORO,7,Bedandbreakfast,3Stelle,2,11,2
2019,ProvinciadiSassari,SANTAMARIACOGHINAS,7,Bedandbreakfast,NULL,4,28,12
2019,ProvinciadiSassari,SANTAMARIACOGHINAS,7,Bedandbreakfast,3Stelle,1,4,2
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Bedandbreakfast,NULL,22,90,49
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Bedandbreakfast,1Stella,1,5,NULL
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Bedandbreakfast,2Stelle,2,12,2
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Bedandbreakfast,3Stelle,1,4,2
2019,ProvinciadiSassari,SANT'ANTONIODIGALLURA,7,Bedandbreakfast,NULL,3,15,12
2019,ProvinciadiSassari,SASSARI,7,Bedandbreakfast,NULL,101,442,229
2019,ProvinciadiSassari,SASSARI,7,Bedandbreakfast,1Stella,1,6,2
2019,ProvinciadiSassari,SASSARI,7,Bedandbreakfast,2Stelle,7,30,15
2019,ProvinciadiSassari,SASSARI,7,Bedandbreakfast,3Stelle,4,28,9
2019,ProvinciadiSassari,SEDINI,7,Bedandbreakfast,2Stelle,1,9,3
2019,ProvinciadiSassari,SENNORI,7,Bedandbreakfast,NULL,3,14,7
2019,ProvinciadiSassari,SILIGO,7,Bedandbreakfast,NULL,2,6,4
2019,ProvinciadiSassari,SORSO,7,Bedandbreakfast,NULL,20,106,48
2019,ProvinciadiSassari,SORSO,7,Bedandbreakfast,2Stelle,1,11,2
2019,ProvinciadiSassari,SORSO,7,Bedandbreakfast,3Stelle,1,6,1
2019,ProvinciadiSassari,STINTINO,7,Bedandbreakfast,NULL,15,79,37
2019,ProvinciadiSassari,STINTINO,7,Bedandbreakfast,2Stelle,2,11,6
2019,ProvinciadiSassari,STINTINO,7,Bedandbreakfast,3Stelle,2,9,3
2019,ProvinciadiSassari,TELTI,7,Bedandbreakfast,NULL,7,34,11
2019,ProvinciadiSassari,TELTI,7,Bedandbreakfast,1Stella,1,4,NULL
2019,ProvinciadiSassari,TELTI,7,Bedandbreakfast,2Stelle,1,4,0
2019,ProvinciadiSassari,TEMPIOPAUSANIA,7,Bedandbreakfast,NULL,12,57,27
2019,ProvinciadiSassari,TEMPIOPAUSANIA,7,Bedandbreakfast,2Stelle,1,3,1
2019,ProvinciadiSassari,TERGU,7,Bedandbreakfast,NULL,2,12,6
2019,ProvinciadiSassari,THIESI,7,Bedandbreakfast,NULL,7,36,18
2019,ProvinciadiSassari,TORRALBA,7,Bedandbreakfast,NULL,2,8,5
2019,ProvinciadiSassari,TRINITÀD'AGULTUEVIGNOLA,7,Bedandbreakfast,NULL,9,29,42
2019,ProvinciadiSassari,TULA,7,Bedandbreakfast,NULL,4,20,13
2019,ProvinciadiSassari,URI,7,Bedandbreakfast,NULL,7,39,21
2019,ProvinciadiSassari,USINI,7,Bedandbreakfast,NULL,3,10,4
2019,ProvinciadiSassari,VALLEDORIA,7,Bedandbreakfast,NULL,3,18,9
2019,ProvinciadiSassari,VALLEDORIA,7,Bedandbreakfast,2Stelle,1,2,1
2019,ProvinciadiSassari,VIDDALBA,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiSassari,VILLANOVAMONTELEONE,7,Bedandbreakfast,NULL,6,32,16
2019,ProvinciadiSassari,VILLANOVAMONTELEONE,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiSassari,ALGHERO,7,BoatandBreakfast,NULL,1,4,1
2019,ProvinciadiSassari,AGLIENTU,7,Campeggio,4Stelle,2,3898,1072
2019,ProvinciadiSassari,ALGHERO,7,Campeggio,3Stelle,3,3992,1067
2019,ProvinciadiSassari,ARZACHENA,7,Campeggio,3Stelle,1,259,258
2019,ProvinciadiSassari,ARZACHENA,7,Campeggio,4Stelle,1,2904,600
2019,ProvinciadiSassari,BADESI,7,Campeggio,3Stelle,1,1000,350
2019,ProvinciadiSassari,BERCHIDDA,7,Campeggio,2Stelle,1,272,68
2019,ProvinciadiSassari,BUDONI,7,Campeggio,3Stelle,3,1104,619
2019,ProvinciadiSassari,LAMADDALENA,7,Campeggio,2Stelle,2,540,144
2019,ProvinciadiSassari,LAMADDALENA,7,Campeggio,3Stelle,1,380,80
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Campeggio,3Stelle,1,1280,269
2019,ProvinciadiSassari,NUGHEDUSANNICOLO,7,Campeggio,3Stelle,1,105,29
2019,ProvinciadiSassari,OLBIA,7,Campeggio,3Stelle,1,644,120
2019,ProvinciadiSassari,PALAU,7,Campeggio,3Stelle,4,3426,1029
2019,ProvinciadiSassari,SANTEODORO,7,Campeggio,3Stelle,3,1770,586
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Campeggio,3Stelle,3,1324,579
2019,ProvinciadiSassari,SORSO,7,Campeggio,4Stelle,2,1997,685
2019,ProvinciadiSassari,VALLEDORIA,7,Campeggio,1Stella,1,495,161
2019,ProvinciadiSassari,VALLEDORIA,7,Campeggio,3Stelle,1,560,140
2019,ProvinciadiSassari,VALLEDORIA,7,Campeggio,4Stelle,1,1000,261
2019,ProvinciadiSassari,AGGIUS,7,Caseeappartamentipervacanze,IICategoria,1,8,3
2019,ProvinciadiSassari,AGLIENTU,7,Caseeappartamentipervacanze,IICategoria,3,387,12
2019,ProvinciadiSassari,ALGHERO,7,Caseeappartamentipervacanze,NULL,5,109,55
2019,ProvinciadiSassari,ALGHERO,7,Caseeappartamentipervacanze,ICategoria,1,8,4
2019,ProvinciadiSassari,ALGHERO,7,Caseeappartamentipervacanze,IICategoria,38,958,392
2019,ProvinciadiSassari,ALGHERO,7,Caseeappartamentipervacanze,IIICategoria,5,116,75
2019,ProvinciadiSassari,ARZACHENA,7,Caseeappartamentipervacanze,NULL,3,56,NULL
2019,ProvinciadiSassari,ARZACHENA,7,Caseeappartamentipervacanze,ICategoria,4,166,48
2019,ProvinciadiSassari,ARZACHENA,7,Caseeappartamentipervacanze,IICategoria,6,438,0
2019,ProvinciadiSassari,BADESI,7,Caseeappartamentipervacanze,ICategoria,4,170,0
2019,ProvinciadiSassari,BADESI,7,Caseeappartamentipervacanze,IICategoria,6,583,83
2019,ProvinciadiSassari,BADESI,7,Caseeappartamentipervacanze,IIICategoria,1,175,0
2019,ProvinciadiSassari,BUDONI,7,Caseeappartamentipervacanze,NULL,4,107,14
2019,ProvinciadiSassari,BUDONI,7,Caseeappartamentipervacanze,ICategoria,4,118,10
2019,ProvinciadiSassari,BUDONI,7,Caseeappartamentipervacanze,IICategoria,16,651,13
2019,ProvinciadiSassari,CASTELSARDO,7,Caseeappartamentipervacanze,NULL,1,6,3
2019,ProvinciadiSassari,CASTELSARDO,7,Caseeappartamentipervacanze,IICategoria,4,153,51
2019,ProvinciadiSassari,GOLFOARANCI,7,Caseeappartamentipervacanze,NULL,2,204,0
2019,ProvinciadiSassari,GOLFOARANCI,7,Caseeappartamentipervacanze,ICategoria,1,26,0
2019,ProvinciadiSassari,GOLFOARANCI,7,Caseeappartamentipervacanze,IICategoria,8,753,14
2019,ProvinciadiSassari,LAMADDALENA,7,Caseeappartamentipervacanze,NULL,4,185,1
2019,ProvinciadiSassari,LAMADDALENA,7,Caseeappartamentipervacanze,IICategoria,1,40,30
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Caseeappartamentipervacanze,ICategoria,1,20,8
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Caseeappartamentipervacanze,IICategoria,9,411,15
2019,ProvinciadiSassari,NULVI,7,Caseeappartamentipervacanze,IIICategoria,1,16,4
2019,ProvinciadiSassari,OLBIA,7,Caseeappartamentipervacanze,NULL,3,68,10
2019,ProvinciadiSassari,OLBIA,7,Caseeappartamentipervacanze,ICategoria,5,827,0
2019,ProvinciadiSassari,OLBIA,7,Caseeappartamentipervacanze,IICategoria,13,155,13
2019,ProvinciadiSassari,OLMEDO,7,Caseeappartamentipervacanze,NULL,1,10,5
2019,ProvinciadiSassari,OZIERI,7,Caseeappartamentipervacanze,IICategoria,1,12,3
2019,ProvinciadiSassari,PALAU,7,Caseeappartamentipervacanze,NULL,3,271,77
2019,ProvinciadiSassari,PALAU,7,Caseeappartamentipervacanze,ICategoria,1,76,0
2019,ProvinciadiSassari,PALAU,7,Caseeappartamentipervacanze,IICategoria,11,1000,154
2019,ProvinciadiSassari,PORTOTORRES,7,Caseeappartamentipervacanze,IICategoria,2,74,26
2019,ProvinciadiSassari,SANTEODORO,7,Caseeappartamentipervacanze,NULL,5,158,25
2019,ProvinciadiSassari,SANTEODORO,7,Caseeappartamentipervacanze,ICategoria,4,278,11
2019,ProvinciadiSassari,SANTEODORO,7,Caseeappartamentipervacanze,IICategoria,16,1155,250
2019,ProvinciadiSassari,SANTEODORO,7,Caseeappartamentipervacanze,IIICategoria,1,120,31
2019,ProvinciadiSassari,SANTAMARIACOGHINAS,7,Caseeappartamentipervacanze,IICategoria,1,28,6
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Caseeappartamentipervacanze,NULL,1,40,10
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Caseeappartamentipervacanze,ICategoria,1,18,0
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Caseeappartamentipervacanze,IICategoria,8,524,605
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Caseeappartamentipervacanze,IIICategoria,1,60,180
2019,ProvinciadiSassari,SORSO,7,Caseeappartamentipervacanze,IICategoria,2,34,8
2019,ProvinciadiSassari,STINTINO,7,Caseeappartamentipervacanze,NULL,3,39,17
2019,ProvinciadiSassari,STINTINO,7,Caseeappartamentipervacanze,IICategoria,3,163,36
2019,ProvinciadiSassari,STINTINO,7,Caseeappartamentipervacanze,IIICategoria,1,40,14
2019,ProvinciadiSassari,TEMPIOPAUSANIA,7,Caseeappartamentipervacanze,IICategoria,1,36,0
2019,ProvinciadiSassari,TERGU,7,Caseeappartamentipervacanze,NULL,1,77,43
2019,ProvinciadiSassari,TERGU,7,Caseeappartamentipervacanze,IICategoria,2,108,35
2019,ProvinciadiSassari,TRINITÀD'AGULTUEVIGNOLA,7,Caseeappartamentipervacanze,NULL,2,81,0
2019,ProvinciadiSassari,TRINITÀD'AGULTUEVIGNOLA,7,Caseeappartamentipervacanze,IICategoria,4,1310,324
2019,ProvinciadiSassari,TRINITÀD'AGULTUEVIGNOLA,7,Caseeappartamentipervacanze,IIICategoria,1,60,0
2019,ProvinciadiSassari,VALLEDORIA,7,Caseeappartamentipervacanze,NULL,3,90,44
2019,ProvinciadiSassari,VALLEDORIA,7,Caseeappartamentipervacanze,IICategoria,3,465,111
2019,ProvinciadiSassari,VIDDALBA,7,Caseeappartamentipervacanze,IICategoria,1,22,7
2019,ProvinciadiSassari,ALGHERO,7,Caseperferie,IIICategoria,3,90,63
2019,ProvinciadiSassari,BONORVA,7,Caseperferie,IIICategoria,1,24,14
2019,ProvinciadiSassari,SASSARI,7,Caseperferie,IIICategoria,1,24,20
2019,ProvinciadiSassari,ALGHERO,7,Locanda,ICategoria,1,10,NULL
2019,ProvinciadiSassari,ARZACHENA,7,Locanda,IICategoria,1,0,0
2019,ProvinciadiSassari,CASTELSARDO,7,Locanda,ICategoria,1,11,5
2019,ProvinciadiSassari,OLBIA,7,Locanda,NULL,1,11,NULL
2019,ProvinciadiSassari,TEMPIOPAUSANIA,7,Locanda,NULL,1,5,3
2019,ProvinciadiSassari,ALGHERO,7,Ostelliperlagioventù,IIICategoria,2,152,38
2019,ProvinciadiSassari,CASTELSARDO,7,Ostelliperlagioventù,IIICategoria,1,65,19
2019,ProvinciadiSassari,PORTOTORRES,7,Ostelliperlagioventù,IIICategoria,1,20,4
2019,ProvinciadiSassari,SASSARI,7,Ostelliperlagioventù,IIICategoria,1,60,30
2019,ProvinciadiSassari,ARZACHENA,7,Residence,ICategoria,1,239,0
2019,ProvinciadiSassari,ARZACHENA,7,Residence,IICategoria,5,475,0
2019,ProvinciadiSassari,BADESI,7,Residence,IICategoria,1,203,86
2019,ProvinciadiSassari,BUDONI,7,Residence,IICategoria,1,36,0
2019,ProvinciadiSassari,GOLFOARANCI,7,Residence,IICategoria,1,48,187
2019,ProvinciadiSassari,LAMADDALENA,7,Residence,IICategoria,1,86,44
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Residence,NULL,1,114,0
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,Residence,IIICategoria,1,100,0
2019,ProvinciadiSassari,OLBIA,7,Residence,IICategoria,1,62,31
2019,ProvinciadiSassari,OLBIA,7,Residence,IIICategoria,1,120,0
2019,ProvinciadiSassari,PALAU,7,Residence,IICategoria,2,277,15
2019,ProvinciadiSassari,SANTEODORO,7,Residence,IIICategoria,1,57,0
2019,ProvinciadiSassari,SANTATERESAGALLURA,7,Residence,IICategoria,3,336,28
2019,ProvinciadiSassari,SASSARI,7,Residence,IICategoria,1,30,7
2019,ProvinciadiSassari,ALGHERO,7,TurismoRurale,NULL,9,251,112
2019,ProvinciadiSassari,ARZACHENA,7,TurismoRurale,NULL,4,64,27
2019,ProvinciadiSassari,BADESI,7,TurismoRurale,NULL,1,20,10
2019,ProvinciadiSassari,BUDONI,7,TurismoRurale,NULL,1,10,5
2019,ProvinciadiSassari,GOLFOARANCI,7,TurismoRurale,NULL,1,20,10
2019,ProvinciadiSassari,LOIRIPORTOSANPAOLO,7,TurismoRurale,NULL,1,19,10
2019,ProvinciadiSassari,LUOGOSANTO,7,TurismoRurale,NULL,1,20,12
2019,ProvinciadiSassari,LURAS,7,TurismoRurale,NULL,1,20,11
2019,ProvinciadiSassari,OLBIA,7,TurismoRurale,NULL,3,54,30
2019,ProvinciadiSassari,OSCHIRI,7,TurismoRurale,NULL,1,15,7
2019,ProvinciadiSassari,PADRU,7,TurismoRurale,NULL,1,4,2
2019,ProvinciadiSassari,SANTEODORO,7,TurismoRurale,NULL,1,20,0
2019,ProvinciadiSassari,SANT'ANTONIODIGALLURA,7,TurismoRurale,NULL,1,16,6
2019,ProvinciadiSassari,SORSO,7,TurismoRurale,NULL,1,20,18
2019,ProvinciadiSassari,TELTI,7,TurismoRurale,NULL,1,6,3
2019,ProvinciadiSassari,TEMPIOPAUSANIA,7,TurismoRurale,NULL,3,47,23
2019,ProvinciadiSassari,TERGU,7,TurismoRurale,NULL,1,18,12
2019,ProvinciadiSassari,TULA,7,TurismoRurale,NULL,1,20,12
