"anno","provincia","comune","mese","macro_tipologia","provenienza","arrivi","presenze"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Marche","10","25"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Lazio","53","173"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Abruzzo","12","59"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Molise","1","6"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Campania","16","36"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Puglia","15","69"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Basilicata","4","8"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Calabria","1","1"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Sicilia","21","68"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Sardegna","163","226"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Bolzano","3","7"
"2020","Città metropolitana Cagliari","ASSEMINI","9","Non disponibile","Trento","2","6"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Francia","129","274"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Francia","33","115"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Francia","71","146"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Paesi Bassi","3","20"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Paesi Bassi","33","61"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Paesi Bassi","21","54"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Germania","20","120"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Germania","59","146"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Germania","79","298"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Regno Unito","101","372"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Regno Unito","23","224"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Regno Unito","35","67"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Irlanda","1","23"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Irlanda","1","3"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Irlanda","10","28"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Danimarca","13","15"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Grecia","24","53"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Grecia","2","6"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Portogallo","13","26"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Portogallo","5","13"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Portogallo","86","193"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Spagna","42","161"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Spagna","126","288"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Spagna","45","120"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Belgio","10","50"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Belgio","37","73"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Belgio","52","186"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Lussemburgo","7","19"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Lussemburgo","3","6"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Lussemburgo","2","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Islanda","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Norvegia","2","10"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Svezia","2","4"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Svezia","4","15"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Svezia","4","24"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Finlandia","8","25"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Finlandia","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Svizzera (incluso Liechtenstein)","11","16"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Svizzera (incluso Liechtenstein)","6","20"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Svizzera (incluso Liechtenstein)","31","65"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Austria","2","10"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Austria","11","15"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Austria","5","10"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Malta","6","6"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Turchia","6","10"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Estonia","7","9"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Estonia","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Lettonia","4","4"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Lettonia","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Lituania","2","12"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Lituania","14","22"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Lituania","1","3"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Polonia","54","162"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Polonia","29","159"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Polonia","31","136"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Repubblica Ceca","15","88"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Repubblica Ceca","9","26"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Repubblica Ceca","2","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Slovacchia",,"2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Slovacchia","5","10"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Ungheria","19","66"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Ungheria","10","41"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Ungheria","13","26"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Romania","7","27"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Romania","6","49"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Romania","41","94"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Bulgaria","5","8"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Bulgaria","98","116"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Ucraina","5","37"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Ucraina","20","28"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Ucraina","3","6"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Bielorussia","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Bielorussia","18","52"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Bielorussia",,"11"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Moldavia","3","9"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Moldavia","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Russia","2","5"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Russia","7","15"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Russia","19","52"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Slovenia","10","27"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Slovenia","4","17"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Slovenia","2","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Croazia","15","45"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Croazia","3","13"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi Europei","13","23"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Europei","2","4"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Egitto","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Egitto","1","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi Africa Mediterranea","9","31"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Altri Paesi Africa Mediterranea","10","28"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Africa","1","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi dell'Africa","25","100"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Altri Paesi dell'Africa","8","210"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Sud Africa","3","9"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Sud Africa","1","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Stati Uniti d'America","21","52"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Stati Uniti d'America","112","229"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Stati Uniti d'America","17","72"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Canada","8","11"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Canada","6","40"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Canada","9","32"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Altri Paesi o territori del Nord Americani","2","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi o territori del Nord Americani","2","4"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi o territori del Nord Americani","2","4"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Messico","1","3"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Messico","2","4"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Venezuela","2","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Venezuela","4","5"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Brasile","3","15"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Brasile","1","3"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Brasile","21","77"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Argentina","3","18"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Argentina","10","22"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Argentina","1","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi Centro - Sud America","7","13"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Altri Paesi Centro - Sud America","7","7"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi Centro - Sud America","2","2"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Cipro","1","3"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Israele","5","44"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Israele","6","9"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","India","18","37"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","India","5","7"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Cina","6","30"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Cina","2","4"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Cina","23","34"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Corea del Sud","4","9"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Giappone","60","79"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Giappone","7","36"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi Asia Occidentale","11","22"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Altri Paesi dell'Asia","5","35"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi dell'Asia","28","66"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Altri Paesi dell'Asia","2","7"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Australia","7","22"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Australia","4","12"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Australia","19","29"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Complementari","Nuova Zelanda","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Extra-Alberghiero - Alloggi privati in affitto","Nuova Zelanda","1","1"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Nuova Zelanda","4","8"
"2020","Città metropolitana Cagliari","CAGLIARI","1","Alberghiero","Altri Paesi o territori dell'Oceania","1","1"
